Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>) [79]
[78]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [78]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __true_type) [80]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [127]
[79]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, std::allocator<int>) [79]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [78]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [78]
[80]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __true_type) [80]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [81]
-----------------------------------------------
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __true_type) [80]
[81]     0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [81]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [73]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<Gate*, std::allocator<Gate*> >::begin() const [144]
                0.00    0.00       5/10          std::vector<Gate*, std::allocator<Gate*> >::end() const [142]
[82]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > >::__normal_iterator(Gate* const* const&) [82]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > >::difference_type __gnu_cxx::operator-<Gate* const*, Gate* const*, std::vector<Gate*, std::allocator<Gate*> > >(__gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > > const&, __gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > > const&) [139]
[83]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Gate* const*, std::vector<Gate*, std::allocator<Gate*> > >::base() const [83]
-----------------------------------------------
                0.00    0.00       1/10          std::vector<double, std::allocator<double> >::vector(unsigned int, double const&, std::allocator<double> const&) [284]
                0.00    0.00       4/10          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [188]
                0.00    0.00       5/10          std::vector<double, std::allocator<double> >::~vector() [157]
[84]     0.0    0.00    0.00      10         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [84]
-----------------------------------------------
                0.00    0.00       4/10          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [184]
                0.00    0.00       6/10          std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [127]
[85]     0.0    0.00    0.00      10         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [85]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [117]
-----------------------------------------------
                0.00    0.00      10/10          __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > std::copy<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > >(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >) [93]
[86]     0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > > >(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >) [86]
                0.00    0.00      30/50          __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >::base() const [23]
                0.00    0.00      10/10          Wire** std::__copy_aux<Wire**, Wire**>(Wire**, Wire**, Wire**) [89]
                0.00    0.00      10/126         __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >::__normal_iterator(Wire** const&) [9]
-----------------------------------------------
                0.00    0.00      10/10          Wire** std::__copy_aux<Wire**, Wire**>(Wire**, Wire**, Wire**) [89]
[87]     0.0    0.00    0.00      10         Wire** std::__copy<true, std::random_access_iterator_tag>::copy<Wire*>(Wire* const*, Wire* const*, Wire**) [87]
-----------------------------------------------
                0.00    0.00       5/10          std::vector<Wire*, std::allocator<Wire*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >, Wire* const&) [156]
                0.00    0.00       5/10          std::vector<Wire*, std::allocator<Wire*> >::push_back(Wire* const&) [98]
[88]     0.0    0.00    0.00      10         std::vector<Wire*, std::allocator<Wire*> >::end() [88]
                0.00    0.00      10/126         __gnu_cxx::__normal_iterator<Wire**, std::vector<Wire*, std::allocator<Wire*> > >::__normal_iterator(Wire** const&) [9]
